Individual_ID,Age,Education_Years,Work_Experience,City_Category,Remote_Work_Days,Household_Size,Savings_Rate,Annual_Income
ID-08999,45,12,27,Urban,2,4,0.1402,116378.81
ID-09000,31,18,7,Urban,3,2,0.1904,93821.75
ID-09001,25,16,3,Suburban,1,4,0.1484,73898.4
ID-09002,26,14,6,Suburban,2,1,0.1667,62973.04
ID-09003,52,16,30,Urban,3,2,0.2291,136989.86
ID-09004,54,18,30,Urban,3,3,0.2209,131616.85
ID-09005,38,16,16,Rural,1,1,0.1897,69970.92
ID-09006,35,14,15,Rural,0,2,0.1544,61310.71
ID-09007,50,16,28,Urban,4,4,0.111,133443.23
ID-09008,25,18,1,Urban,3,1,0.271,88209.8
ID-09009,34,12,16,Suburban,4,1,0.277,73651.21
ID-09010,60,14,40,Rural,5,3,0.2112,86412.77
ID-09011,48,16,26,Suburban,5,2,0.2397,108130.5
ID-09012,51,16,29,Rural,1,2,0.1994,82075.17
ID-09013,23,14,3,Suburban,1,4,0.1344,65974.95
ID-09014,39,14,19,Rural,0,1,0.1927,70058.65
ID-09015,31,12,13,Suburban,2,3,0.188,76285.79
ID-09016,20,12,2,Rural,4,4,0.2445,44798.84
ID-09017,29,14,9,Rural,3,4,0.1838,67024.5
ID-09018,53,16,31,Urban,2,3,0.2882,134197.51
ID-09019,29,16,7,Urban,5,2,0.171,97611.02
ID-09020,62,16,40,Rural,5,3,0.1837,92840.34
ID-09021,19,16,0,Urban,4,2,0.2435,81120.3
ID-09022,19,14,0,Urban,4,5,0.2387,71425.25
ID-09023,32,16,10,Rural,2,1,0.1858,63059.37
ID-09024,40,12,22,Rural,2,3,0.2071,62298.36
ID-09025,46,12,28,Urban,0,4,0.2103,123754.04
ID-09026,34,14,14,Urban,3,2,0.1946,102151.31
ID-09027,49,20,23,Urban,3,1,0.1804,138129.43
ID-09028,24,14,4,Urban,3,1,0.2938,81848.37
ID-09029,47,20,21,Rural,5,3,0.177,100129.18
ID-09030,45,14,25,Suburban,5,4,0.2228,96657.65
ID-09031,31,16,9,Rural,2,3,0.1905,73071.43
ID-09032,61,18,37,Urban,0,4,0.0851,154990.7
ID-09033,47,12,29,Urban,1,5,0.2029,122091.35
ID-09034,34,12,16,Rural,0,3,0.1699,67637.34
ID-09035,49,20,23,Urban,5,2,0.1712,122455.23
ID-09036,63,16,41,Urban,2,3,0.1611,150156.47
ID-09037,23,12,5,Rural,0,3,0.2631,50090.85
ID-09038,41,12,23,Rural,2,5,0.1354,71875.04
ID-09039,23,20,0,Suburban,4,5,0.1634,78210.59
ID-09040,44,18,20,Suburban,4,3,0.1679,101826.49
ID-09041,35,16,13,Urban,1,4,0.1321,107864.49
ID-09042,41,12,23,Rural,5,5,0.2294,65056.87
ID-09043,54,18,30,Rural,4,5,0.2262,94107.65
ID-09044,41,14,21,Urban,1,4,0.1661,110598.47
ID-09045,55,16,33,Urban,3,1,0.159,139467.43
ID-09046,51,16,29,Rural,2,5,0.2272,91853.33
ID-09047,57,14,37,Urban,3,5,0.2288,134393.48
ID-09048,64,16,42,Rural,3,4,0.2067,106809.23
ID-09049,32,18,8,Rural,1,4,0.2538,69983.07
ID-09050,28,18,4,Rural,2,3,0.2565,64475.79
ID-09051,39,14,19,Suburban,1,3,0.1636,84581.34
ID-09052,41,14,21,Urban,0,1,0.2954,109491.09
ID-09053,18,14,0,Urban,3,1,0.1542,75043.55
ID-09054,35,14,15,Suburban,2,1,0.1719,79196.94
ID-09055,61,16,39,Urban,3,2,0.2467,152862.2
ID-09056,29,16,7,Suburban,0,4,0.1964,85315.33
ID-09057,60,12,42,Urban,5,5,0.2116,132867.97
ID-09058,45,12,27,Urban,0,4,0.0992,116507.17
ID-09059,57,14,37,Urban,5,4,0.1272,127996.77
ID-09060,24,16,2,Rural,2,1,0.1098,50048.64
ID-09061,40,16,18,Urban,2,4,0.1905,104818.62
ID-09062,38,16,16,Urban,0,2,0.1621,101169.7
ID-09063,51,18,27,Urban,3,5,0.1821,135318.47
ID-09064,28,18,4,Urban,4,1,0.1632,90490.82
ID-09065,39,16,17,Rural,3,3,0.2379,74096.0
ID-09066,59,12,41,Suburban,4,5,0.2477,109117.64
ID-09067,52,16,30,Urban,1,3,0.1812,137368.74
ID-09068,46,14,26,Urban,2,3,0.1808,116771.39
ID-09069,59,12,41,Rural,0,4,0.1658,94031.08
ID-09070,45,20,19,Suburban,1,5,0.1782,94690.59
ID-09071,35,14,15,Urban,3,2,0.25,96975.08
ID-09072,31,16,9,Urban,4,4,0.2269,100415.77
ID-09073,35,16,13,Urban,5,3,0.2042,89418.26
ID-09074,45,12,27,Urban,2,5,0.1414,114884.86
ID-09075,41,12,23,Rural,4,4,0.1884,65814.47
ID-09076,25,16,3,Urban,3,5,0.1558,96503.14
ID-09077,59,14,39,Rural,3,1,0.2013,84124.18
ID-09078,62,14,42,Urban,0,2,0.2515,156005.62
ID-09079,25,20,0,Urban,1,2,0.2289,103181.35
ID-09080,21,16,0,Rural,2,2,0.2933,54167.94
ID-09081,44,12,26,Urban,0,3,0.1491,104902.12
ID-09082,53,14,33,Suburban,4,3,0.2645,104105.95
ID-09083,22,16,0,Rural,1,2,0.1652,57670.99
ID-09084,50,14,30,Rural,2,5,0.1643,85511.46
ID-09085,51,12,33,Urban,4,1,0.3097,111627.54
ID-09086,47,16,25,Urban,2,3,0.2851,129377.61
ID-09087,25,12,7,Suburban,2,4,0.1609,65919.81
ID-09088,56,16,34,Urban,5,4,0.1699,138933.54
ID-09089,64,16,42,Urban,5,3,0.126,154493.95
ID-09090,43,12,25,Urban,1,2,0.2557,112411.24
ID-09091,54,14,34,Suburban,5,5,0.1017,114800.06
ID-09092,51,16,29,Urban,4,1,0.1937,129253.12
ID-09093,24,16,2,Rural,5,4,0.1293,52491.78
ID-09094,57,14,37,Suburban,0,3,0.2767,114988.49
ID-09095,45,14,25,Urban,0,5,0.2872,127707.84
ID-09096,56,20,30,Rural,0,2,0.1208,91975.37
ID-09097,56,12,38,Urban,2,1,0.2101,121799.9
ID-09098,45,20,19,Urban,3,1,0.2085,127986.14
ID-09099,31,12,13,Urban,1,4,0.1666,90268.85
ID-09100,55,14,35,Rural,0,4,0.1729,82502.9
ID-09101,21,16,0,Urban,1,3,0.2492,86294.8
ID-09102,59,12,41,Urban,5,1,0.1829,131864.61
ID-09103,35,12,17,Rural,2,2,0.2841,75571.79
ID-09104,61,14,41,Urban,1,2,0.1779,143528.8
ID-09105,42,20,16,Rural,0,3,0.2306,94600.17
ID-09106,24,14,4,Urban,0,1,0.2158,84838.06
ID-09107,55,16,33,Rural,2,4,0.1719,83070.28
ID-09108,45,18,21,Suburban,2,2,0.1061,102952.94
ID-09109,22,18,0,Rural,4,5,0.129,59998.83
ID-09110,20,16,0,Rural,2,3,0.111,54114.74
ID-09111,61,14,41,Rural,3,2,0.2522,89438.75
ID-09112,48,12,30,Urban,3,5,0.179,122809.49
ID-09113,64,14,44,Rural,0,5,0.2827,100199.01
ID-09114,59,14,39,Suburban,5,2,0.2376,118679.38
ID-09115,37,12,19,Urban,2,3,0.1774,103544.72
ID-09116,36,12,18,Rural,3,5,0.1902,64565.97
ID-09117,28,20,2,Urban,3,5,0.1116,99447.08
ID-09118,57,20,31,Urban,4,1,0.1973,141688.14
ID-09119,20,12,2,Urban,5,1,0.1772,64214.76
ID-09120,40,12,22,Suburban,5,1,0.1708,83011.01
ID-09121,24,12,6,Suburban,2,5,0.1459,63959.43
ID-09122,40,14,20,Suburban,4,5,0.2403,88525.14
ID-09123,24,14,4,Urban,5,3,0.1268,79426.07
ID-09124,63,20,37,Suburban,5,4,0.2422,136765.53
ID-09125,51,12,33,Rural,1,1,0.256,81216.29
ID-09126,59,14,39,Urban,4,4,0.2337,139060.58
ID-09127,36,12,18,Suburban,5,1,0.1258,76985.69
ID-09128,26,20,0,Urban,1,1,0.1817,86300.51
ID-09129,35,20,9,Urban,1,3,0.2297,112121.1
ID-09130,58,18,34,Suburban,5,3,0.1936,113516.71
ID-09131,62,16,40,Urban,2,2,0.1693,144873.89
ID-09132,59,12,41,Suburban,1,1,0.1646,106625.64
ID-09133,42,14,22,Suburban,1,1,0.2081,86357.76
ID-09134,31,16,9,Urban,4,1,0.1644,87234.65
ID-09135,61,18,37,Urban,2,3,0.1801,163306.69
ID-09136,42,14,22,Rural,2,1,0.0871,71877.67
ID-09137,36,14,16,Urban,1,2,0.2762,106582.01
ID-09138,56,16,34,Suburban,4,5,0.1903,120403.27
ID-09139,32,14,12,Rural,4,2,0.2227,64082.28
ID-09140,33,16,11,Rural,4,5,0.2499,70238.9
ID-09141,44,14,24,Suburban,4,3,0.3643,104229.84
ID-09142,57,12,39,Urban,0,4,0.2411,137497.61
ID-09143,27,16,5,Urban,5,3,0.1938,78457.89
ID-09144,21,20,0,Urban,1,4,0.0935,98729.0
ID-09145,36,14,16,Suburban,1,5,0.0847,82168.57
ID-09146,45,14,25,Urban,1,4,0.0757,111559.99
ID-09147,38,12,20,Rural,2,5,0.1795,70798.25
ID-09148,64,16,42,Suburban,2,4,0.1641,117828.47
ID-09149,31,18,7,Urban,4,5,0.1567,102783.23
ID-09150,50,14,30,Urban,5,4,0.2719,114882.29
ID-09151,27,14,7,Suburban,2,5,0.2028,73122.81
ID-09152,36,20,10,Urban,3,2,0.1853,115482.77
ID-09153,47,18,23,Suburban,1,1,0.2068,101934.98
ID-09154,39,16,17,Rural,1,2,0.1542,67366.84
ID-09155,20,14,0,Rural,0,3,0.1461,49017.15
ID-09156,54,14,34,Suburban,0,4,0.1349,115296.46
ID-09157,58,18,34,Rural,3,5,0.2469,100557.1
ID-09158,35,16,13,Suburban,0,2,0.2735,86441.74
ID-09159,28,16,6,Urban,5,2,0.2461,83416.76
ID-09160,19,12,1,Suburban,4,5,0.1702,55565.24
ID-09161,29,16,7,Urban,4,4,0.2268,96568.39
ID-09162,23,18,0,Urban,1,3,0.2002,89811.4
ID-09163,60,20,34,Suburban,4,3,0.2186,128210.16
ID-09164,57,12,39,Rural,0,3,0.2246,87479.16
ID-09165,61,16,39,Suburban,3,5,0.1451,118749.25
ID-09166,46,16,24,Urban,5,2,0.172,127852.92
ID-09167,47,18,23,Suburban,4,3,0.1629,109120.78
ID-09168,19,18,0,Urban,1,2,0.0934,90426.51
ID-09169,26,20,0,Urban,1,3,0.2048,97338.04
ID-09170,64,20,38,Rural,5,3,0.2491,112548.44
ID-09171,19,14,0,Urban,0,4,0.0423,73537.52
ID-09172,46,18,22,Urban,4,5,0.1953,130789.06
ID-09173,50,16,28,Suburban,0,4,0.183,110388.99
ID-09174,27,14,7,Urban,1,2,0.1458,84127.45
ID-09175,51,12,33,Suburban,3,2,0.1186,98212.72
ID-09176,61,12,43,Suburban,4,5,0.214,122929.17
ID-09177,25,18,1,Suburban,3,3,0.1759,65843.75
ID-09178,54,14,34,Urban,5,5,0.1852,139605.86
ID-09179,50,18,26,Urban,4,3,0.2404,136399.06
ID-09180,64,16,42,Urban,1,1,0.2522,150666.97
ID-09181,23,16,1,Suburban,4,1,0.0798,64414.57
ID-09182,61,14,41,Urban,1,5,0.2491,146827.39
ID-09183,57,16,35,Urban,2,1,0.1592,140183.09
ID-09184,62,16,40,Rural,1,1,0.1984,104252.07
ID-09185,36,14,16,Urban,1,2,0.2684,102979.48
ID-09186,49,18,25,Rural,5,3,0.1968,87149.8
ID-09187,44,16,22,Rural,4,1,0.2454,76132.34
ID-09188,18,12,0,Rural,3,4,0.1553,35423.95
ID-09189,60,18,36,Rural,1,2,0.2568,91379.94
ID-09190,50,12,32,Suburban,4,3,0.1973,104101.76
ID-09191,57,16,35,Suburban,1,2,0.1936,119161.75
ID-09192,49,16,27,Suburban,0,4,0.2051,112936.97
ID-09193,22,12,4,Urban,0,3,0.1161,79165.09
ID-09194,34,16,12,Urban,0,5,0.1582,109865.37
ID-09195,25,16,3,Urban,0,5,0.2056,96024.11
ID-09196,59,16,37,Urban,3,2,0.2509,137321.78
ID-09197,51,12,33,Suburban,5,5,0.1554,104431.6
ID-09198,26,14,6,Rural,1,3,0.2621,59064.4
ID-09199,40,14,20,Rural,0,4,0.2804,80695.02
ID-09200,52,20,26,Urban,4,4,0.1558,122302.29
ID-09201,24,12,6,Urban,0,5,0.1512,93309.51
ID-09202,32,16,10,Suburban,2,1,0.1805,84037.5
ID-09203,37,18,13,Urban,2,1,0.2477,109761.22
ID-09204,42,18,18,Rural,5,1,0.2207,71236.65
ID-09205,20,18,0,Suburban,3,5,0.1547,74741.68
ID-09206,63,20,37,Suburban,2,5,0.1498,136934.33
ID-09207,41,14,21,Urban,4,5,0.0932,118752.07
ID-09208,51,14,31,Urban,0,3,0.2153,135788.4
ID-09209,63,12,45,Urban,2,1,0.304,142293.51
ID-09210,39,12,21,Suburban,2,2,0.1892,87253.55
ID-09211,28,16,6,Rural,3,3,0.1988,61634.24
ID-09212,25,12,7,Urban,2,3,0.1855,73160.44
ID-09213,56,18,32,Urban,0,5,0.1241,144166.54
ID-09214,60,12,42,Suburban,5,5,0.2886,119023.01
ID-09215,52,14,32,Urban,5,3,0.1626,128573.42
ID-09216,63,16,41,Rural,5,5,0.173,97398.23
ID-09217,55,14,35,Urban,1,1,0.2283,127258.48
ID-09218,25,18,1,Rural,0,3,0.1391,65314.76
ID-09219,54,20,28,Rural,2,3,0.1388,94654.7
ID-09220,44,18,20,Rural,2,3,0.2424,78129.42
ID-09221,45,14,25,Urban,2,5,0.2014,120749.68
ID-09222,57,20,31,Urban,3,3,0.255,151701.32
ID-09223,51,12,33,Rural,4,2,0.1826,73527.66
ID-09224,49,18,25,Rural,0,2,0.1763,86306.79
ID-09225,32,12,14,Suburban,5,1,0.1946,73856.24
ID-09226,61,12,43,Urban,2,3,0.2286,146592.35
ID-09227,34,20,8,Urban,1,3,0.1519,113061.26
ID-09228,50,14,30,Rural,3,5,0.1619,81772.41
ID-09229,64,18,40,Urban,4,4,0.2593,152091.1
ID-09230,63,14,43,Urban,2,4,0.2297,147830.13
ID-09231,33,18,9,Urban,5,3,0.1967,101568.64
ID-09232,46,20,20,Suburban,0,1,0.0972,97408.19
ID-09233,26,16,4,Urban,1,2,0.1889,79598.39
ID-09234,50,16,28,Suburban,5,3,0.2186,93580.64
ID-09235,46,16,24,Urban,3,3,0.18,121273.45
ID-09236,30,20,4,Urban,0,1,0.2082,108221.75
ID-09237,38,14,18,Suburban,0,1,0.1534,90756.94
ID-09238,38,16,16,Urban,3,4,0.2051,102802.18
ID-09239,22,14,2,Urban,0,3,0.0957,74855.85
ID-09240,27,14,7,Suburban,1,3,0.2222,65890.23
ID-09241,23,12,5,Urban,1,5,0.1344,79164.79
ID-09242,30,16,8,Urban,0,2,0.2017,100385.98
ID-09243,18,18,0,Rural,2,5,0.2302,67287.63
ID-09244,37,14,17,Rural,0,5,0.2364,68281.56
ID-09245,64,16,42,Urban,2,2,0.2355,151511.74
ID-09246,63,16,41,Urban,0,3,0.2541,148919.1
ID-09247,25,16,3,Urban,5,4,0.2497,85555.24
ID-09248,27,20,1,Rural,4,2,0.183,60508.47
ID-09249,26,14,6,Suburban,1,1,0.2245,65801.72
ID-09250,58,12,40,Urban,0,3,0.1491,128989.04
ID-09251,20,12,2,Rural,1,2,0.1339,31208.94
ID-09252,28,18,4,Suburban,3,2,0.2533,76290.62
ID-09253,29,20,3,Urban,4,2,0.1666,100573.83
ID-09254,27,14,7,Urban,2,4,0.1508,88380.23
ID-09255,42,12,24,Urban,3,5,0.1777,101236.3
ID-09256,42,16,20,Rural,4,5,0.1564,66318.23
ID-09257,28,18,4,Suburban,3,2,0.1695,77801.19
ID-09258,53,16,31,Urban,1,2,0.1506,127642.02
ID-09259,56,20,30,Suburban,5,5,0.1776,120748.16
ID-09260,43,18,19,Suburban,4,4,0.1969,94954.9
ID-09261,31,18,7,Urban,3,3,0.2596,92540.05
ID-09262,56,16,34,Urban,2,5,0.2038,147692.28
ID-09263,57,14,37,Suburban,4,2,0.1207,113099.56
ID-09264,18,18,0,Urban,4,4,0.2183,88915.78
ID-09265,21,16,0,Urban,3,4,0.2113,86762.97
ID-09266,47,14,27,Urban,5,2,0.1573,115287.4
ID-09267,29,12,11,Urban,0,1,0.2185,82107.69
ID-09268,52,16,30,Suburban,2,4,0.1954,119689.98
ID-09269,30,16,8,Urban,2,5,0.2522,106775.42
ID-09270,48,16,26,Suburban,3,1,0.3174,96354.15
ID-09271,55,12,37,Urban,5,3,0.2249,127123.61
ID-09272,60,16,38,Suburban,1,5,0.2484,125318.47
ID-09273,40,12,22,Urban,1,2,0.2701,107274.27
ID-09274,21,16,0,Suburban,0,1,0.2191,62104.87
ID-09275,33,16,11,Suburban,0,5,0.2057,93979.82
ID-09276,24,18,0,Suburban,3,4,0.1685,70376.18
ID-09277,39,18,15,Suburban,5,2,0.1323,91325.9
ID-09278,46,18,22,Urban,1,1,0.1821,118877.86
ID-09279,28,18,4,Rural,2,4,0.1662,62445.13
ID-09280,50,16,28,Rural,5,2,0.2011,77865.86
ID-09281,46,12,28,Suburban,1,2,0.1044,89425.09
ID-09282,56,16,34,Rural,5,1,0.188,92661.28
ID-09283,29,16,7,Urban,3,1,0.166,89541.06
ID-09284,24,16,2,Urban,1,1,0.1044,93250.76
ID-09285,56,14,36,Suburban,4,5,0.2263,111908.78
ID-09286,59,20,33,Rural,3,2,0.2553,96231.0
ID-09287,43,14,23,Urban,4,3,0.1928,108258.67
ID-09288,57,14,37,Suburban,5,4,0.1449,111628.08
ID-09289,26,20,0,Rural,3,1,0.1708,63799.66
ID-09290,58,18,34,Rural,2,2,0.2447,94798.32
ID-09291,51,12,33,Urban,3,4,0.2359,115957.51
ID-09292,62,20,36,Urban,3,3,0.2097,161388.43
ID-09293,30,14,10,Urban,3,4,0.2005,97534.45
ID-09294,53,18,29,Suburban,3,3,0.1712,112270.88
ID-09295,42,16,20,Rural,0,1,0.2293,83749.69
ID-09296,41,16,19,Suburban,4,5,0.1706,93076.02
ID-09297,61,18,37,Rural,3,3,0.1728,105692.8
ID-09298,34,14,14,Suburban,3,1,0.2316,73451.36
ID-09299,19,12,1,Suburban,5,4,0.1757,67467.13
ID-09300,30,16,8,Urban,0,4,0.1841,89847.75
ID-09301,48,14,28,Urban,1,4,0.2247,118098.63
ID-09302,46,20,20,Urban,5,5,0.1926,141789.66
ID-09303,45,16,23,Urban,5,2,0.1484,107601.94
ID-09304,44,12,26,Urban,0,3,0.1828,110843.02
ID-09305,32,16,10,Urban,0,2,0.1075,96477.95
ID-09306,48,14,28,Urban,0,4,0.2566,124715.46
ID-09307,57,12,39,Suburban,5,5,0.1515,111274.32
ID-09308,32,16,10,Urban,5,1,0.2792,91686.19
ID-09309,50,20,24,Suburban,3,5,0.1605,119903.32
ID-09310,37,16,15,Suburban,0,2,0.2178,96659.62
ID-09311,59,14,39,Suburban,0,4,0.3029,116294.99
ID-09312,29,16,7,Suburban,5,3,0.1921,66662.71
ID-09313,54,12,36,Suburban,5,5,0.1879,102427.83
ID-09314,26,12,8,Rural,0,2,0.1776,55099.31
ID-09315,40,18,16,Urban,3,2,0.1467,114810.26
ID-09316,25,20,0,Urban,2,1,0.0737,98730.1
ID-09317,49,12,31,Urban,2,3,0.2288,127876.41
ID-09318,31,16,9,Suburban,1,2,0.0797,81458.28
ID-09319,44,20,18,Urban,3,3,0.1256,124447.04
ID-09320,42,12,24,Urban,5,4,0.1949,101725.27
ID-09321,30,12,12,Urban,0,5,0.147,90507.06
ID-09322,38,20,12,Suburban,0,2,0.2125,102456.35
ID-09323,62,18,38,Suburban,0,4,0.292,127581.24
ID-09324,48,12,30,Urban,2,1,0.1852,116982.43
ID-09325,54,14,34,Urban,5,3,0.1736,122977.29
ID-09326,60,12,42,Rural,0,4,0.2984,93506.92
ID-09327,22,16,0,Suburban,0,3,0.2062,62054.13
ID-09328,30,18,6,Urban,2,3,0.2262,96761.86
ID-09329,45,16,23,Rural,0,2,0.2372,88029.83
ID-09330,60,16,38,Urban,1,3,0.1977,147942.72
ID-09331,42,14,22,Urban,5,4,0.1732,109013.34
ID-09332,52,12,34,Urban,4,1,0.1545,120152.0
ID-09333,64,12,46,Rural,1,2,0.2503,98092.04
ID-09334,56,18,32,Urban,3,5,0.2253,146821.78
ID-09335,24,16,2,Urban,1,1,0.2063,84422.26
ID-09336,55,14,35,Rural,1,4,0.1114,85253.32
ID-09337,49,16,27,Suburban,2,2,0.2455,97405.51
ID-09338,20,18,0,Suburban,3,3,0.147,77433.53
ID-09339,62,16,40,Urban,5,1,0.107,136736.6
ID-09340,56,14,36,Urban,5,2,0.141,132146.52
ID-09341,54,14,34,Rural,1,5,0.1789,95118.85
ID-09342,39,14,19,Suburban,4,5,0.1532,84046.46
ID-09343,25,18,1,Rural,1,5,0.1756,60078.34
ID-09344,34,16,12,Rural,0,2,0.2069,67552.14
ID-09345,44,18,20,Suburban,2,1,0.1883,95764.5
ID-09346,50,18,26,Urban,0,3,0.1764,130605.04
ID-09347,63,20,37,Urban,3,1,0.2201,152853.74
ID-09348,34,14,14,Urban,3,3,0.1918,92865.75
ID-09349,59,12,41,Urban,2,1,0.2724,134911.4
ID-09350,29,16,7,Rural,1,1,0.1485,61511.21
ID-09351,63,12,45,Urban,3,2,0.2074,132446.92
ID-09352,44,18,20,Rural,4,5,0.2764,91360.57
ID-09353,25,18,1,Rural,2,5,0.114,61228.01
ID-09354,40,16,18,Rural,0,5,0.1717,77573.9
ID-09355,59,14,39,Rural,4,5,0.1633,91143.23
ID-09356,46,12,28,Suburban,5,1,0.1333,89744.84
ID-09357,37,14,17,Rural,2,5,0.1983,65867.18
ID-09358,33,18,9,Suburban,4,1,0.2495,76432.53
ID-09359,34,14,14,Suburban,2,3,0.2889,79738.81
ID-09360,33,12,15,Suburban,0,4,0.1809,86372.29
ID-09361,36,14,16,Suburban,1,4,0.2112,89015.76
ID-09362,25,20,0,Urban,2,3,0.2021,103291.18
ID-09363,55,16,33,Urban,3,1,0.1947,130564.56
ID-09364,55,20,29,Urban,0,5,0.269,146637.56
ID-09365,46,18,22,Urban,0,2,0.1878,124384.03
ID-09366,58,16,36,Urban,4,1,0.2623,140088.77
ID-09367,53,12,35,Rural,3,1,0.1852,86060.9
ID-09368,43,14,23,Suburban,4,3,0.1353,91017.66
ID-09369,48,16,26,Urban,5,3,0.1435,115617.57
ID-09370,61,18,37,Rural,0,2,0.1301,106310.6
ID-09371,29,14,9,Rural,2,5,0.2422,66989.38
ID-09372,34,12,16,Rural,5,4,0.2479,63837.02
ID-09373,32,16,10,Suburban,3,5,0.1463,90943.87
ID-09374,26,12,8,Urban,0,5,0.1226,75140.58
ID-09375,56,16,34,Urban,3,1,0.1672,130502.79
ID-09376,59,14,39,Suburban,5,2,0.2179,112903.32
ID-09377,29,14,9,Urban,2,1,0.1322,81111.39
ID-09378,49,14,29,Urban,1,3,0.2265,128426.97
ID-09379,42,16,20,Rural,4,4,0.1768,70759.35
ID-09380,56,16,34,Suburban,4,2,0.2602,119722.84
ID-09381,35,14,15,Urban,5,2,0.2187,90795.19
ID-09382,32,18,8,Urban,0,5,0.1259,114758.84
ID-09383,49,12,31,Urban,0,1,0.136,113478.74
ID-09384,23,12,5,Urban,2,5,0.1834,65946.83
ID-09385,61,16,39,Suburban,0,5,0.2019,127505.87
ID-09386,60,12,42,Urban,0,2,0.2737,140925.42
ID-09387,52,16,30,Rural,0,4,0.2215,85210.74
ID-09388,51,20,25,Rural,3,3,0.1781,100085.37
ID-09389,55,16,33,Suburban,3,5,0.2891,122842.98
ID-09390,22,16,0,Suburban,1,4,0.1506,69316.21
ID-09391,35,16,13,Urban,3,5,0.1181,107192.36
ID-09392,33,12,15,Suburban,4,4,0.1727,76077.82
ID-09393,25,16,3,Suburban,5,1,0.1347,70878.26
ID-09394,42,14,22,Suburban,1,3,0.2414,97656.61
ID-09395,49,20,23,Urban,0,2,0.1425,128037.61
ID-09396,43,14,23,Urban,4,1,0.2355,116384.82
ID-09397,39,16,17,Urban,1,5,0.176,120175.47
ID-09398,48,20,22,Suburban,5,5,0.1188,106569.35
ID-09399,60,18,36,Suburban,1,3,0.2313,133060.46
ID-09400,27,20,1,Suburban,4,3,0.2363,90354.76
ID-09401,29,16,7,Suburban,1,3,0.1841,70225.42
ID-09402,45,14,25,Urban,4,5,0.1855,120556.77
ID-09403,23,18,0,Rural,1,5,0.2659,66834.48
ID-09404,37,14,17,Suburban,1,2,0.247,87024.49
ID-09405,22,12,4,Urban,1,3,0.2106,80011.78
ID-09406,40,18,16,Suburban,4,4,0.0895,97597.51
ID-09407,26,16,4,Suburban,1,2,0.1411,75873.6
ID-09408,46,18,22,Urban,5,4,0.1853,115539.51
ID-09409,33,20,7,Suburban,5,1,0.2062,82715.92
ID-09410,63,18,39,Rural,3,3,0.2578,109046.89
ID-09411,39,12,21,Urban,3,2,0.1369,95879.47
ID-09412,25,16,3,Urban,3,2,0.204,84197.36
ID-09413,37,18,13,Urban,3,1,0.1288,101873.81
ID-09414,31,20,5,Rural,3,1,0.2165,64519.62
ID-09415,56,14,36,Urban,5,1,0.1509,130571.86
ID-09416,54,12,36,Urban,0,2,0.2661,126746.3
ID-09417,51,18,27,Urban,1,5,0.2137,129629.0
ID-09418,28,14,8,Urban,5,4,0.1588,82380.47
ID-09419,57,16,35,Urban,5,4,0.2222,146166.9
ID-09420,50,14,30,Urban,2,1,0.1673,127028.49
ID-09421,48,16,26,Urban,0,5,0.1991,130479.97
ID-09422,61,18,37,Urban,4,5,0.1611,154320.28
ID-09423,51,14,31,Rural,0,1,0.2158,80287.64
ID-09424,24,16,2,Rural,2,3,0.1614,63728.14
ID-09425,40,12,22,Urban,5,2,0.1797,97806.67
ID-09426,63,14,43,Suburban,0,3,0.2109,117442.42
ID-09427,24,14,4,Suburban,1,5,0.1295,62090.53
ID-09428,42,18,18,Urban,3,1,0.2959,107213.55
ID-09429,20,14,0,Urban,1,2,0.1598,69716.37
ID-09430,55,16,33,Suburban,0,4,0.2599,125435.1
ID-09431,37,16,15,Urban,5,5,0.1288,120407.55
ID-09432,51,16,29,Suburban,5,2,0.0883,110543.32
ID-09433,61,16,39,Suburban,2,2,0.2239,112884.29
ID-09434,61,16,39,Suburban,4,3,0.2643,115624.75
ID-09435,47,14,27,Rural,1,4,0.2578,75731.61
ID-09436,34,16,12,Suburban,2,3,0.2307,83569.16
ID-09437,27,12,9,Rural,4,3,0.1664,48914.47
ID-09438,52,18,28,Suburban,3,3,0.2308,116114.43
ID-09439,37,18,13,Urban,1,3,0.1552,110892.64
ID-09440,35,14,15,Suburban,5,5,0.1544,87173.95
ID-09441,62,16,40,Suburban,1,4,0.223,129176.45
ID-09442,61,20,35,Suburban,5,3,0.2229,134153.6
ID-09443,44,14,24,Urban,5,5,0.1675,110830.52
ID-09444,53,18,29,Urban,3,5,0.2121,144927.16
ID-09445,40,12,22,Rural,3,2,0.2471,63591.62
ID-09446,49,16,27,Rural,0,2,0.1547,84845.45
ID-09447,27,18,3,Urban,4,1,0.2107,85585.7
ID-09448,28,16,6,Urban,2,5,0.1098,96571.16
ID-09449,55,16,33,Rural,3,1,0.121,95585.04
ID-09450,23,20,0,Urban,0,5,0.1881,107851.82
ID-09451,58,18,34,Urban,4,3,0.2048,146517.52
ID-09452,64,16,42,Suburban,4,3,0.2198,124697.4
ID-09453,51,16,29,Suburban,1,1,0.206,107110.57
ID-09454,53,16,31,Urban,0,3,0.2508,143477.95
ID-09455,54,18,30,Suburban,0,3,0.2306,113992.01
ID-09456,34,20,8,Suburban,1,2,0.2074,94130.75
ID-09457,57,18,33,Suburban,2,3,0.2762,126423.53
ID-09458,57,18,33,Urban,3,2,0.2522,142514.85
ID-09459,29,12,11,Urban,5,4,0.188,88153.54
