Property_ID,Square_Footage,Num_Bedrooms,Age_of_House_Years,Sale_Price
6743,1137,1,50.7,172180.29
6744,3208,6,60.7,600230.61
6745,3006,4,33.1,585629.43
6746,2474,4,92.6,364175.02
6747,1490,2,27.0,258790.47
6748,3068,5,65.0,508115.35
6749,729,1,49.6,127637.8
6750,3714,6,26.7,707162.27
6751,1452,2,18.9,295883.46
6752,1790,4,95.7,298128.72
6753,1657,3,56.1,299055.75
6754,1142,1,60.4,179989.41
6755,3540,6,78.3,626834.53
6756,2631,3,8.1,504660.25
6757,2972,3,71.4,498481.31
6758,1021,2,16.5,165025.26
6759,2145,5,74.0,387840.03
6760,2417,2,14.1,426580.31
6761,2217,2,83.2,370733.09
6762,1072,3,68.1,207296.36
6763,2860,4,38.6,522047.24
6764,2097,4,35.9,383460.82
6765,1236,1,14.9,261969.19
6766,600,1,90.4,113521.1
6767,2485,6,11.9,462592.87
6768,3960,5,47.2,648829.08
6769,1188,3,23.7,273339.87
6770,2136,4,99.6,346383.99
6771,2888,3,58.6,507050.32
6772,984,2,15.0,221678.76
6773,1616,3,66.8,301316.57
6774,1312,2,99.2,178790.34
6775,2788,5,60.5,503291.38
6776,3060,5,45.7,555975.47
6777,2127,4,29.3,388366.04
6778,1327,2,9.2,296722.46
6779,1646,3,22.8,276257.26
6780,1496,1,55.4,250303.01
6781,1218,3,75.4,185045.21
6782,1918,2,87.8,271907.99
6783,2460,5,79.4,455152.69
6784,2392,4,12.5,431264.66
6785,1993,2,77.3,288519.73
6786,2046,4,58.2,384879.69
6787,1935,2,46.9,304951.79
6788,962,3,57.3,218934.11
6789,2128,3,0.8,429669.1
6790,1533,1,6.8,270090.48
6791,922,3,52.6,215741.45
6792,2297,4,17.4,392196.23
6793,1511,3,54.6,289819.01
6794,2182,3,35.4,362807.13
6795,2678,3,90.7,411024.55
6796,1240,4,95.0,208557.58
6797,2074,3,98.0,359752.2
6798,600,1,89.9,70552.98
6799,3226,6,98.6,543063.25
6800,913,1,70.6,134503.89
6801,1588,3,96.1,231790.61
6802,3071,6,64.2,523549.07
6803,1812,3,80.9,309781.07
6804,1042,3,13.2,240087.48
6805,2570,2,68.3,429954.95
6806,2552,5,93.1,427260.15
6807,1493,1,54.0,240504.67
6808,1580,4,18.7,351198.25
6809,1652,3,52.7,291346.23
6810,1834,3,70.7,277554.96
6811,600,1,77.0,114605.59
6812,1855,3,52.4,314425.31
6813,3427,5,21.7,623332.72
6814,1283,2,92.7,182652.05
6815,1533,5,77.4,268748.06
6816,1053,3,27.1,183826.88
6817,2490,3,81.2,412034.11
6818,2963,5,34.8,456773.13
6819,2944,5,31.2,574064.11
6820,1002,2,86.3,187054.27
6821,2400,3,87.3,362403.63
6822,3147,6,39.8,619877.81
6823,2408,5,0.9,537006.16
6824,2383,3,18.7,430691.84
6825,1623,5,90.9,305980.55
6826,2176,5,89.9,382906.79
6827,2989,6,45.3,589922.82
6828,2263,3,30.4,375304.85
6829,1001,2,30.3,200245.9
6830,1635,3,89.7,291459.36
6831,2967,5,32.5,564409.68
6832,2260,5,51.2,422003.37
6833,2095,3,73.1,385576.89
6834,1557,5,20.9,347628.47
6835,2951,5,25.4,550185.38
6836,3330,5,35.8,613281.12
6837,3011,6,65.4,537789.75
6838,3154,6,81.7,548957.29
6839,1713,2,54.7,273531.24
6840,1600,3,13.3,397700.78
6841,1875,4,44.6,343715.04
6842,2031,3,12.8,407665.85
6843,3145,5,8.8,637404.32
6844,2933,4,59.0,469210.16
6845,2431,2,95.6,383432.4
6846,855,2,83.8,141820.12
6847,650,1,77.4,145410.59
6848,2192,4,72.7,357905.24
6849,2704,4,89.7,425023.4
6850,1936,2,75.3,308925.49
6851,3532,5,62.7,592311.95
6852,1134,3,36.5,224443.65
6853,1033,1,10.1,262585.22
6854,1469,2,46.1,266643.4
6855,1438,2,92.5,202100.13
6856,2421,3,58.3,401751.56
6857,1663,2,18.5,324811.95
6858,762,1,64.9,135812.32
6859,2713,6,46.5,495281.43
6860,600,2,93.1,54788.8
6861,1143,3,16.1,252311.3
6862,702,3,71.2,141399.19
6863,2166,1,68.2,319218.55
6864,2149,4,98.4,385661.17
6865,3533,5,56.5,624121.48
6866,2731,6,87.2,483294.54
6867,3153,5,2.5,586955.1
6868,2231,3,12.3,463144.36
6869,1218,1,34.6,191163.09
6870,2102,3,61.9,348338.91
6871,2474,5,44.9,448864.45
6872,2563,5,20.3,500708.32
6873,1622,2,58.9,292685.82
6874,2391,6,56.7,419899.71
6875,1254,3,52.4,224028.95
6876,1165,3,9.1,273696.62
6877,1107,3,92.7,170259.3
6878,2020,2,59.2,325575.17
6879,1058,1,26.4,206896.78
6880,1660,4,68.7,279508.41
6881,2722,4,31.8,499807.64
6882,1177,2,50.6,231395.51
6883,1597,3,34.1,308219.13
6884,2057,2,88.0,353753.07
6885,2198,3,99.4,363317.12
6886,1601,4,16.1,336232.39
6887,2629,5,2.4,509428.06
6888,2472,5,21.9,522122.18
6889,2912,6,59.0,513067.41
6890,1935,4,17.4,379529.59
6891,1590,3,81.1,258335.83
6892,1454,3,40.9,290351.44
6893,2246,3,61.1,439436.29
6894,1698,2,45.6,304417.39
6895,1545,2,90.3,231431.91
6896,1641,2,3.5,328055.96
6897,1453,2,72.9,206784.38
6898,2159,4,65.2,376981.62
6899,870,2,65.0,201140.9
6900,2242,4,41.4,429730.6
6901,2541,5,1.6,535670.16
6902,1535,4,68.9,310444.4
6903,3538,6,82.9,586622.31
6904,2014,4,8.5,453081.28
6905,751,2,44.2,112919.39
6906,1775,4,16.3,371554.85
6907,2050,5,61.1,332133.73
6908,2359,5,78.6,373168.92
6909,1794,3,66.7,334152.6
6910,1191,2,31.8,215921.88
6911,1124,1,14.0,253543.52
6912,1477,2,79.4,183649.36
6913,1554,3,32.4,299973.95
6914,1092,1,2.2,196630.25
6915,1414,4,57.1,268173.27
6916,2528,4,24.7,508174.53
6917,3319,6,84.1,615348.58
6918,2604,4,14.3,501962.81
6919,3045,5,43.5,507100.44
6920,2779,4,25.3,476432.46
6921,2667,4,69.0,458883.24
6922,1730,4,54.9,305469.8
6923,2113,2,79.1,350120.3
6924,1664,2,45.9,334809.12
6925,1825,4,0.5,358798.58
6926,2055,4,21.5,378657.74
6927,2571,3,99.9,371206.55
6928,2339,4,40.5,422065.93
6929,1871,3,62.0,327336.88
6930,2044,2,90.5,314745.01
6931,2347,3,2.1,467850.2
6932,2534,2,66.0,417155.7
6933,785,3,28.8,188211.99
6934,1138,3,27.9,244383.02
6935,2886,4,22.5,527049.69
6936,1951,4,82.3,335386.56
6937,1661,2,37.3,282386.31
6938,1789,4,6.7,342903.91
6939,1789,2,9.7,344158.84
6940,2446,4,14.9,452528.35
6941,1114,2,89.9,188313.39
6942,2020,3,42.7,365604.09
6943,2197,5,91.6,381638.91
6944,2317,5,81.7,431763.48
6945,2178,4,83.8,334554.1
6946,2413,5,28.7,508234.68
6947,1542,1,27.1,219970.36
6948,1247,1,56.0,243514.42
6949,3966,6,41.8,706486.93
6950,1759,4,50.9,320024.06
6951,1852,3,5.3,331752.75
6952,2542,2,97.2,368585.54
6953,3277,4,5.8,592804.57
6954,1564,3,17.9,320166.45
6955,1201,4,67.8,272033.89
6956,1006,3,15.6,235295.23
6957,3274,6,10.7,630541.76
6958,1170,2,15.4,251963.21
6959,1978,4,6.2,393557.94
6960,1218,1,25.1,222789.33
6961,841,2,27.1,181786.65
6962,1766,3,49.9,335671.6
6963,1250,3,43.9,224578.98
6964,1447,2,47.4,246488.5
6965,3605,6,61.6,640375.32
6966,2340,4,23.1,415611.0
6967,2745,5,13.5,528814.92
6968,2660,5,87.9,440047.8
6969,1919,2,63.4,329766.85
6970,1648,1,6.1,341692.51
6971,2199,4,96.1,349350.19
6972,2135,5,69.3,408747.04
6973,1545,4,15.2,334628.71
6974,2104,2,96.9,308473.73
6975,1435,2,36.5,266183.21
6976,1863,2,98.5,313138.11
6977,1732,2,10.3,327242.45
6978,985,3,16.0,262680.15
6979,600,1,65.7,99407.27
6980,1249,2,2.2,230267.84
6981,3443,6,1.9,651286.32
6982,1752,2,79.2,242183.73
6983,2621,6,16.8,511784.77
6984,600,1,91.9,72593.84
6985,1193,2,42.6,270299.7
6986,916,2,87.4,187742.0
6987,1838,4,41.8,354413.86
6988,3938,6,53.0,718565.51
6989,2368,4,31.7,429935.3
6990,3356,6,65.8,555072.79
6991,1796,3,31.8,352139.57
6992,3092,5,22.3,579980.96
6993,3659,5,8.1,643927.98
6994,1913,2,5.8,340003.89
6995,1569,2,30.6,314361.22
6996,946,3,73.6,135893.88
6997,1753,4,20.6,370454.92
6998,2066,2,29.9,358099.91
6999,3625,4,90.5,595325.38
7000,964,1,63.9,183175.04
7001,2048,3,92.0,306764.11
7002,600,1,91.1,53597.61
7003,1659,4,6.3,390434.31
7004,2249,3,95.5,354519.59
7005,2410,6,5.1,505599.46
7006,2471,2,92.6,399369.75
7007,2318,4,54.7,389929.12
7008,2464,5,53.3,474493.88
7009,2037,4,71.3,374492.71
7010,1162,2,87.9,220713.67
7011,600,2,61.7,156954.21
7012,1563,3,42.5,297003.93
7013,1892,2,11.2,373675.26
7014,3003,5,78.9,513427.04
7015,1920,4,12.8,391367.62
7016,1843,2,72.6,270119.25
7017,2308,6,52.8,438353.63
7018,1784,2,38.6,271864.0
7019,2648,5,61.3,469724.08
7020,3583,5,77.2,633662.58
7021,3753,6,94.1,647107.06
7022,2078,2,26.5,373330.45
7023,2270,3,94.7,354678.47
7024,3263,4,96.1,509066.16
7025,1880,4,81.4,303946.81
7026,2543,5,88.1,456401.75
7027,1092,3,69.2,165029.95
7028,1751,3,3.9,315572.0
7029,2925,6,57.5,555352.66
7030,1425,2,74.7,239169.96
7031,1898,3,94.2,305484.38
7032,741,3,57.0,165690.37
7033,3605,6,79.4,667466.09
7034,3010,6,70.5,536497.87
7035,2150,4,28.1,417368.03
7036,2406,3,15.5,494973.2
7037,2317,3,75.1,380887.79
7038,3107,4,23.4,600506.48
7039,1585,4,24.5,275499.37
7040,2586,6,64.4,447337.3
7041,2862,5,78.9,474475.22
7042,2972,5,58.2,538813.23
7043,600,2,88.5,143551.11
7044,1521,3,21.1,291464.06
7045,1185,3,25.2,277013.16
7046,2120,4,63.7,432974.19
7047,600,1,82.9,127769.56
7048,600,1,53.9,101755.02
7049,3736,5,1.0,706283.55
7050,2494,1,67.7,393429.72
7051,2097,5,81.4,357977.13
7052,2291,4,27.7,442208.84
7053,2117,3,5.4,396368.89
7054,2798,3,51.8,476372.68
7055,1494,2,4.2,266267.64
7056,2149,3,41.6,339995.39
7057,2182,3,1.8,413711.15
7058,1163,2,22.5,244406.2
7059,3022,5,38.9,518997.61
7060,1643,1,11.2,315670.91
7061,2814,3,11.4,509036.27
7062,2092,2,82.7,343891.35
7063,3307,6,4.1,656377.05
7064,1167,3,68.9,248522.12
7065,1132,1,81.4,184723.24
7066,1275,1,13.1,238410.6
7067,2107,4,19.5,415141.91
7068,3233,5,64.1,616860.06
7069,3274,6,31.6,630484.89
7070,600,2,47.6,133674.56
7071,2200,4,83.6,369356.44
7072,600,1,13.8,129005.36
7073,2636,5,62.0,441147.83
7074,2895,6,94.2,541561.02
7075,1968,3,5.7,397565.15
7076,2067,4,6.0,383528.11
7077,2059,3,55.5,356337.15
7078,1372,4,96.0,270756.15
7079,2345,3,22.0,417938.6
7080,1815,4,33.1,335424.48
7081,2744,3,9.9,507627.38
7082,1909,5,36.2,398823.98
7083,1311,1,4.4,246961.33
7084,771,1,38.9,134534.02
7085,600,1,55.5,122075.66
7086,3050,4,97.5,461378.48
7087,1634,4,81.8,276173.91
7088,2271,5,82.2,396875.79
7089,3427,6,22.8,654274.26
7090,1550,3,8.7,309829.4
7091,1498,4,60.3,300536.2
7092,1894,2,52.1,351559.82
7093,2024,2,51.7,329618.74
7094,3510,6,10.9,738352.57
7095,3253,5,49.4,608928.68
7096,2497,5,15.0,494332.87
7097,3160,6,42.2,575686.17
7098,1857,2,6.2,339693.99
7099,2239,4,85.7,418830.34
7100,1759,4,1.3,378058.09
7101,968,2,93.9,114083.67
7102,2963,5,86.3,457615.61
7103,2425,5,75.3,431352.4
7104,2014,4,98.3,336857.09
7105,1998,4,5.4,382470.13
7106,795,3,64.2,125061.31
7107,1218,2,84.9,145678.61
7108,2269,3,12.7,406237.38
7109,1577,2,58.5,260699.3
7110,1826,4,39.4,369680.53
7111,1916,4,43.6,359275.48
7112,1454,4,91.3,281697.75
7113,1226,1,53.9,220934.67
7114,710,2,9.3,191869.79
7115,1883,3,93.7,326953.92
7116,2495,4,18.5,434765.74
7117,685,1,89.3,82932.96
7118,1981,4,97.1,389511.71
7119,2225,4,87.8,325867.33
7120,1208,1,67.7,184584.48
7121,3138,5,74.4,548119.57
7122,1691,4,70.0,260737.2
7123,1919,3,46.1,327191.04
7124,1871,4,27.4,418596.33
7125,600,1,28.5,136460.79
7126,2807,2,73.1,428195.26
7127,1236,2,62.6,220578.84
7128,1811,3,58.5,305450.31
7129,2478,4,65.3,472304.33
7130,3169,6,77.5,528591.43
7131,1136,1,74.8,162462.92
7132,1643,2,10.5,280712.74
7133,3106,4,36.3,539471.07
7134,2371,3,26.4,425168.48
7135,2537,4,53.8,477381.92
7136,1159,3,6.1,238518.43
7137,1697,3,76.2,300643.59
7138,1866,2,10.7,353545.99
7139,1314,2,27.1,208075.22
7140,660,2,78.3,98248.16
7141,1592,3,5.2,310548.65
7142,3083,5,66.0,576709.9
7143,2047,3,92.4,341734.91
7144,3099,3,61.8,514055.73
7145,2143,3,71.3,252052.63
7146,1388,1,79.2,162111.92
7147,3022,6,22.2,593715.0
7148,2170,3,58.1,393573.96
7149,2769,6,30.9,512069.26
7150,1145,4,24.9,262482.32
7151,2831,5,19.2,533172.57
7152,2855,5,58.5,510651.7
7153,2232,2,79.5,341937.33
7154,1354,2,87.6,233413.09
7155,1963,5,42.9,412815.87
7156,2489,4,37.3,429527.67
7157,2188,4,68.7,353356.13
7158,2481,5,78.0,414818.4
7159,2810,5,25.3,527452.4
7160,1481,2,29.7,287257.51
7161,1076,2,53.3,218439.78
7162,1970,3,44.4,379234.69
7163,1736,2,70.6,292998.2
7164,2629,4,50.4,469731.0
7165,1140,2,11.2,283294.46
7166,2816,3,16.6,504248.75
7167,3083,5,90.2,530048.46
7168,2000,3,22.7,384814.5
7169,2049,3,5.0,394013.45
7170,1386,2,73.1,225218.94
7171,1566,1,68.4,278228.03
7172,1673,2,60.0,280688.16
7173,3154,4,50.2,534102.78
7174,1943,3,97.0,290457.18
7175,942,1,12.0,207276.8
7176,2204,4,51.0,386983.53
7177,2661,5,56.4,487321.27
7178,1980,3,2.2,394643.66
7179,3175,6,41.2,572605.91
7180,2622,4,78.3,405786.22
7181,1161,1,47.1,175731.49
7182,1559,3,87.5,237030.94
7183,2181,4,64.5,360465.34
7184,667,1,76.6,115144.87
7185,2269,3,80.4,424220.97
7186,600,1,69.0,87065.23
7187,2819,6,74.9,493292.68
7188,2726,5,69.5,463660.59
7189,2404,2,55.0,418004.82
7190,1459,1,56.7,249186.28
7191,2136,4,19.0,414793.53
7192,1589,5,82.7,266827.07
7193,1175,2,31.2,207084.96
7194,1729,3,53.6,315873.39
7195,2559,5,25.0,494468.54
7196,2035,3,69.6,344178.07
7197,3161,3,97.5,507759.66
7198,2613,5,80.2,422230.35
7199,2527,4,61.9,447112.11
7200,713,2,56.8,147749.14
7201,1772,2,49.0,282669.82
7202,1149,2,20.5,220829.79
7203,1854,4,34.8,377587.43
7204,1445,3,40.6,250773.68
7205,1698,3,94.5,335728.75
7206,2849,5,42.6,532197.41
7207,2380,5,58.6,433671.35
7208,2806,5,92.2,465802.23
7209,719,1,51.8,151080.92
7210,2046,2,25.1,356500.28
7211,2773,3,38.1,471211.61
7212,3205,6,37.6,627021.57
7213,762,1,71.5,110333.62
7214,1719,4,29.6,347562.38
7215,2827,5,73.0,471621.61
7216,1846,2,88.9,292236.59
7217,1272,2,33.6,258429.52
7218,760,1,13.5,210245.1
7219,1241,1,63.9,176631.93
7220,649,2,36.1,112284.79
7221,2047,6,53.4,397661.34
7222,2717,6,63.4,481388.9
7223,991,2,40.8,195644.39
7224,2206,5,92.5,394974.15
7225,2676,6,40.0,566056.4
7226,1998,2,30.7,343822.92
7227,711,2,88.6,60535.89
7228,2309,5,13.6,454496.45
7229,1956,4,12.4,402226.48
7230,1875,4,93.6,292153.37
7231,1563,2,20.9,303574.59
7232,2069,5,14.8,426912.05
7233,2408,4,53.5,434882.83
7234,3913,6,4.7,742989.97
7235,2090,4,62.0,371831.52
7236,3209,6,45.3,598803.98
7237,2286,4,64.0,356693.01
7238,1920,4,28.4,351225.57
7239,2119,4,90.5,346873.86
7240,1023,1,27.1,171675.31
7241,2245,3,63.8,380909.73
7242,600,1,94.5,70799.07
7243,1310,4,40.1,263056.91
7244,2088,3,16.1,417381.0
7245,2955,1,6.8,504874.95
7246,3144,6,96.3,507465.81
7247,1811,3,76.4,290470.82
7248,2125,2,91.9,344064.35
7249,2787,4,69.9,477136.09
7250,936,1,34.2,207902.62
7251,2324,3,12.3,454922.83
7252,1338,3,92.9,211628.78
7253,1863,3,49.0,371168.19
7254,1633,2,39.7,331174.66
7255,2348,5,57.8,386341.15
7256,2440,5,10.7,483269.77
7257,2713,3,30.9,463467.71
7258,2279,3,63.8,379308.02
7259,2137,4,10.0,402136.39
7260,3483,5,13.5,613095.06
7261,781,3,51.1,193832.3
7262,3356,6,62.3,564321.89
7263,1768,2,18.7,332573.73
7264,2457,3,3.3,427174.8
7265,1739,4,95.8,325915.79
7266,1438,2,2.7,294251.43
7267,2388,4,0.2,486668.14
7268,2834,4,32.3,514110.4
7269,2378,4,22.2,442572.64
7270,1566,2,57.4,270722.36
7271,4889,6,89.4,839496.63
7272,2959,4,48.1,492925.72
7273,2747,6,77.3,426452.18
7274,1718,2,90.9,245290.22
7275,1500,2,18.9,259620.84
7276,1776,3,48.8,346535.49
7277,2865,6,64.2,513991.17
7278,1208,3,33.2,270335.62
7279,1145,3,74.0,208367.12
7280,2432,2,70.5,388591.7
7281,2255,3,42.1,403661.08
7282,1384,3,8.8,332564.31
7283,1127,1,1.2,237787.69
7284,3150,5,36.9,595681.28
7285,2286,3,8.2,457463.59
7286,909,1,78.2,134737.76
7287,965,3,33.4,211155.57
7288,1711,4,66.6,303917.07
7289,2586,5,34.6,517269.11
7290,2476,5,79.6,409198.38
7291,2905,5,88.8,471602.21
7292,808,1,83.8,112292.77
7293,2179,3,48.4,354388.31
7294,3141,5,8.4,574651.5
7295,3066,6,37.2,598564.77
7296,2287,2,42.4,405378.66
7297,3878,6,96.0,634361.17
7298,2487,3,56.5,442880.94
7299,2834,6,64.1,565880.0
7300,2036,5,78.2,375667.51
7301,1375,3,56.8,291302.79
7302,1300,3,59.8,263410.95
7303,2145,4,24.5,404762.85
7304,1831,3,5.9,369873.12
7305,600,2,72.1,125446.19
7306,1179,2,84.9,170330.98
7307,1745,3,41.2,258558.77
7308,2582,5,54.9,447534.95
7309,1987,2,30.7,299513.66
7310,1942,3,45.0,331496.02
7311,1210,2,20.9,202102.71
7312,2019,4,76.0,374061.77
7313,3055,5,49.2,514332.12
7314,2124,4,54.7,398430.18
7315,794,1,3.7,200298.01
7316,999,1,62.2,182595.85
7317,2471,5,20.3,432729.13
7318,1821,2,38.3,350544.54
7319,1940,3,41.3,363491.2
7320,1510,2,44.9,290708.04
7321,2403,6,22.7,528002.0
7322,1759,3,85.0,310699.49
7323,1851,3,42.8,308855.67
7324,1319,3,61.2,260211.33
7325,2737,6,61.4,463844.57
7326,1823,3,60.7,318317.09
7327,2486,4,55.9,425573.84
7328,1045,2,82.3,171193.7
7329,3387,4,81.3,515302.02
7330,3022,5,41.7,510068.96
7331,600,3,63.6,122898.51
7332,1358,2,10.3,269910.58
7333,2382,4,9.1,449393.31
7334,944,2,48.0,219468.0
7335,1895,3,90.0,317824.73
7336,2341,4,65.0,419054.81
7337,1852,4,66.9,324704.88
7338,2431,4,15.8,427240.34
7339,1445,1,45.3,245382.62
7340,600,1,40.1,168118.47
7341,2786,6,78.3,500871.22
7342,2781,4,13.8,543953.88
7343,4003,5,53.9,713299.49
7344,600,2,91.1,111080.41
7345,2601,6,89.2,464260.06
7346,600,2,85.2,77119.74
7347,3405,6,37.5,615540.0
7348,2390,5,94.1,399189.56
7349,1238,3,80.5,224525.85
7350,2624,4,85.1,400157.03
7351,1558,3,93.2,240679.43
7352,2240,4,93.7,381140.3
7353,2165,4,24.0,397991.93
7354,3395,5,12.8,601144.74
7355,3452,6,69.1,582744.63
7356,1522,1,56.3,241432.65
7357,2846,6,32.7,481188.59
7358,2284,3,68.4,364190.06
7359,870,1,6.2,214359.08
7360,1443,3,4.7,315770.3
7361,3869,6,35.4,702506.12
7362,2286,2,19.4,361699.99
7363,2800,4,71.9,462160.54
7364,1830,2,94.8,275761.28
7365,1568,3,66.2,288878.85
7366,2022,2,65.5,358688.64
7367,1787,4,0.7,401390.5
7368,805,1,51.2,130133.47
7369,1197,2,81.7,180119.84
7370,2566,2,65.4,447870.77
7371,1695,3,22.8,322025.64
7372,2021,3,84.8,303207.11
7373,2188,2,96.4,325871.57
7374,2250,4,27.9,458914.57
7375,2917,4,20.7,508360.67
7376,1121,2,33.9,210345.85
7377,2456,4,6.3,451759.56
7378,2604,4,87.3,454635.24
7379,2789,5,92.9,476202.39
7380,870,1,63.3,167982.76
7381,2204,4,76.4,418578.69
7382,3373,5,66.9,539655.4
7383,1921,2,37.7,318982.88
7384,2387,3,63.2,391648.56
7385,2624,6,83.6,468415.35
7386,1180,3,81.0,219854.85
7387,3467,6,8.1,641279.06
7388,2400,5,46.3,430693.38
7389,2416,4,39.7,464530.77
7390,670,1,75.2,118991.74
7391,2636,4,50.1,473186.97
7392,2405,5,35.0,404129.94
7393,3299,5,70.6,593508.93
7394,1751,3,47.4,324362.95
7395,1210,2,25.7,236920.6
7396,1454,3,89.0,221383.33
7397,1596,3,11.3,309533.31
7398,1105,2,1.8,222030.13
7399,3032,5,14.4,518347.75
7400,3062,5,16.4,550770.49
7401,1843,5,53.8,318430.68
7402,1686,1,62.5,266399.08
7403,600,1,44.9,90342.09
7404,2557,5,20.4,510464.65
7405,3323,6,13.2,586266.71
7406,1490,3,49.2,308996.47
7407,1907,4,56.5,371726.73
7408,2347,4,30.4,411077.2
7409,3380,5,22.0,612008.13
7410,2160,4,8.1,406193.14
7411,2156,4,2.6,445765.42
7412,2143,3,10.6,452987.51
7413,860,2,74.2,179160.25
7414,843,2,34.4,161735.3
7415,1354,2,2.7,283772.35
7416,2810,6,50.8,558903.34
7417,1732,4,53.6,340021.39
7418,1576,4,42.9,337357.72
7419,1562,5,11.1,366726.09
7420,1890,3,75.5,320009.06
7421,3362,5,68.9,572436.83
7422,1879,4,39.5,329999.07
7423,1371,2,38.1,236039.4
7424,2020,3,15.6,362980.07
7425,3404,5,75.4,566532.39
7426,1598,3,60.0,289222.79
7427,1055,1,8.6,213688.17
7428,1599,3,37.8,310001.52
7429,2103,3,90.4,354771.0
7430,2551,4,45.2,446070.39
7431,2806,3,32.5,508355.72
7432,1163,1,64.4,216401.45
7433,1239,1,20.3,244990.92
7434,1741,3,52.4,300632.53
7435,2548,5,67.0,477305.13
7436,992,2,85.5,172475.93
7437,1514,2,69.3,267170.26
7438,1526,3,38.4,331526.5
7439,2753,3,76.8,464262.05
7440,2423,2,89.8,410934.78
7441,2723,4,47.8,476516.48
7442,3071,5,0.5,574504.22
7443,1755,4,88.1,331499.78
7444,1050,2,16.5,199620.99
7445,1055,3,12.6,290354.19
7446,600,1,30.8,162933.4
7447,1633,3,38.0,311741.68
7448,1693,3,79.9,315031.71
7449,2630,6,38.9,519923.66
7450,2014,3,4.9,360943.51
7451,1608,4,63.6,279915.79
7452,1907,2,67.1,319496.0
7453,1169,2,81.4,194200.92
7454,2820,5,39.9,548793.93
7455,1371,4,8.6,316315.75
7456,1088,1,55.3,152237.07
7457,2654,4,12.1,484787.02
7458,2459,4,1.7,496060.57
7459,621,1,77.9,50297.93
7460,2684,4,40.3,445043.18
7461,1407,1,52.5,224733.22
7462,1701,1,66.3,290289.95
7463,2150,3,40.1,379999.08
7464,2469,4,5.1,487782.79
7465,2356,4,25.3,443300.88
7466,1960,4,19.4,384931.4
7467,1660,2,97.7,234463.81
7468,2330,6,74.0,451335.2
7469,1905,3,45.2,313269.3
7470,3444,6,6.3,645689.18
7471,2469,2,11.6,469735.19
7472,1261,1,81.3,170011.89
7473,1618,3,94.5,223155.64
7474,2039,3,3.1,345421.3
7475,3040,4,91.0,509825.1
7476,3129,3,38.1,552245.29
7477,1683,4,21.4,336753.63
7478,1253,3,10.2,242995.7
7479,1151,2,77.2,187257.66
7480,2202,3,46.9,417239.52
7481,3843,5,83.2,603123.67
7482,2431,4,22.6,483011.79
7483,725,1,67.9,77083.83
7484,1419,2,11.8,254975.67
7485,1501,4,9.0,330701.87
7486,1342,1,13.3,279319.33
7487,1690,3,80.9,320578.96
7488,2296,5,65.6,441744.33
7489,2546,5,16.6,532429.51
7490,2873,5,38.5,529719.74
7491,2419,4,76.4,396215.42
7492,600,1,28.6,161748.21
7493,1154,1,92.1,198486.5
7494,1874,3,91.5,326202.35
7495,2118,3,55.3,383781.95
7496,2689,4,63.2,497591.35
7497,2035,3,65.3,356541.81
7498,2041,3,25.8,379959.24
7499,2190,3,36.5,412412.33
7500,1796,5,13.6,395464.2
7501,2070,4,92.5,368642.57
7502,2901,6,72.4,513943.64
7503,1933,3,4.6,403972.76
7504,1976,4,54.9,383889.42
7505,1973,2,34.3,353837.83
7506,3038,6,81.5,511719.44
7507,1114,2,34.4,250611.6
7508,3421,5,64.4,556376.55
7509,1059,2,16.6,201648.13
7510,1477,2,55.9,261050.13
7511,2596,6,29.4,443191.65
7512,2824,5,16.5,573982.91
7513,877,3,61.9,177376.57
7514,1126,3,63.9,251295.79
7515,2222,4,98.3,409732.54
7516,3876,6,66.9,664000.73
7517,2997,3,51.6,537011.98
7518,1802,2,91.3,250787.55
7519,600,2,82.8,114569.96
7520,2065,3,54.9,349015.56
7521,2290,4,51.1,430004.22
7522,1694,1,94.2,265806.8
7523,1319,3,61.7,239482.14
7524,2127,5,71.4,400568.2
7525,1246,1,8.7,268583.33
7526,3498,6,71.8,611931.05
7527,3213,6,26.5,664251.46
7528,2526,6,11.6,506228.5
7529,2072,3,85.0,379223.12
7530,1472,3,69.1,289139.49
7531,1983,5,40.8,343347.47
7532,3311,6,43.1,639461.0
7533,2695,6,19.7,555329.21
7534,2163,4,1.0,436539.57
7535,2739,5,34.9,517123.11
7536,2436,3,14.8,460846.62
7537,2317,4,42.2,458194.57
7538,2784,5,83.4,465567.08
7539,2414,3,11.5,487569.71
7540,2687,4,9.2,478608.24
7541,2129,4,90.2,313178.49
7542,1797,5,74.5,349775.98
7543,1561,1,5.3,326380.07
7544,1466,4,8.0,319044.78
7545,716,1,68.5,61000.6
7546,1270,3,37.0,218598.96
7547,1247,3,72.4,235023.23
7548,1594,4,40.4,316492.3
7549,3250,5,96.8,567184.08
7550,1874,3,69.4,322369.78
7551,2193,4,4.7,416706.03
7552,2219,3,33.1,409136.89
7553,3270,6,56.4,610801.81
7554,1540,2,14.2,333430.97
7555,1822,1,0.3,335323.14
7556,1915,3,7.9,377590.95
7557,2909,3,52.4,508890.72
7558,3075,5,63.2,516954.38
7559,2380,5,9.3,492987.07
7560,2986,4,66.5,498886.46
7561,2142,3,61.7,365040.67
7562,1862,3,94.0,299175.15
7563,2943,5,84.1,502435.71
7564,2390,4,94.3,440885.25
7565,1412,3,96.6,217786.85
7566,2798,6,44.1,513997.97
7567,1833,3,48.8,367085.59
